Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
United Kingdom;GBR;Average working hours of children, working only, ages 7-14 (hours per week);SL.TLF.0714.WK.TM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Children in employment, work only, male (% of male children in employment, ages 7-14);SL.TLF.0714.WK.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Average working hours of children, working only, male, ages 7-14 (hours per week);SL.TLF.0714.WK.MA.TM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Children in employment, work only, female (% of female children in employment, ages 7-14);SL.TLF.0714.WK.FE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Average working hours of children, working only, female, ages 7-14 (hours per week);SL.TLF.0714.WK.FE.TM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Children in employment, study and work (% of children in employment, ages 7-14);SL.TLF.0714.SW.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Average working hours of children, study and work, ages 7-14 (hours per week);SL.TLF.0714.SW.TM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Children in employment, study and work, male (% of male children in employment, ages 7-14);SL.TLF.0714.SW.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Average working hours of children, study and work, male, ages 7-14 (hours per week);SL.TLF.0714.SW.MA.TM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Children in employment, study and work, female (% of female children in employment, ages 7-14);SL.TLF.0714.SW.FE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Average working hours of children, study and work, female, ages 7-14 (hours per week);SL.TLF.0714.SW.FE.TM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Children in employment, male (% of male children ages 7-14);SL.TLF.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Children in employment, female (% of female children ages 7-14);SL.TLF.0714.FE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Employment in services (% of total employment) (modeled ILO estimate);SL.SRV.EMPL.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66.4499969482;67.8840026855;68.5609970093;70.138999939;70.5220031738;70.6269989014;71.2829971313;71.6159973145;72.6340026855;73.297996521;73.9680023193;74.7030029297;75.4110031128;76.4219970703;76.4069976807;76.5849990845;76.4449996948;76.9150009155;79.2779998779;79.5739974976;79.6029968262;79.7460021973;80.077003479;79.78099823;80.2070007324;80.4189987183;80.5299987793
United Kingdom;GBR;Employment in services, male (% of male employment) (modeled ILO estimate);SL.SRV.EMPL.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54.1570014954;55.8530006409;56.4910011292;58.21900177;58.8720016479;58.7430000305;59.3190002441;59.7179985046;60.8909988403;61.608001709;62.2369995117;62.9879989624;63.7910003662;65.03099823;64.9649963379;65.263999939;65.1429977417;65.9100036621;68.422996521;68.8089981079;68.9919967651;69.4410018921;69.9530029297;69.7040023804;70.216003418;70.513999939;70.6539993286
United Kingdom;GBR;Employment in services, female (% of female employment) (modeled ILO estimate);SL.SRV.EMPL.FE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.1809997559;82.71900177;83.1119995117;84.5350036621;84.6790008545;84.8730010986;85.6650009155;85.9710006714;86.6839981079;87.2730026245;87.9449996948;88.5029983521;89.1819992065;89.8759994507;89.8899993896;89.9110031128;89.8190002441;89.8629989624;91.7630004883;91.9710006714;91.8290023804;91.6669998169;91.7180023193;91.3519973755;91.6859970093;91.7779998779;91.8529968262
United Kingdom;GBR;Child employment in services (% of economically active children ages 7-14);SL.SRV.0714.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Child employment in services, male (% of male economically active children ages 7-14);SL.SRV.0714.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;GNI per capita growth (annual %);NY.GNP.PCAP.KD.ZG;;;;;;;;;;;;3.0377310223;3.9248273772;6.3496111633;-2.5269565719;-1.5316204717;2.9487206296;2.3726454176;4.2218148524;3.6059290215;-2.1947658702;-0.7939594976;2.0268313437;4.2518592704;2.1384412591;3.8984837875;2.9451462552;5.058772615;5.5273508695;2.2748919448;0.393123519;-1.3792206013;0.1557018503;2.2628235667;3.683145192;2.1598119186;2.2883595652;3.7958598602;2.935369438;2.7501173306;4.0413364751;2.4885652928;2.6383275235;2.9057431542;1.929346847;2.953754168;0.4757169862;1.5060451156;-1.9755348194;-4.8952102337;1.8346698831;0.5813245602;-0.5421838473;0.9010002353;1.546010106;1.4576279206;1.3978593969;
United Kingdom;GBR;GNI per capita (constant 2010 US$);NY.GNP.PCAP.KD;;;;;;;;;;;17862.8095244997;18405.4336308816;19127.8151289257;20342.3570136409;19828.3144862062;19524.6199623453;20100.3464590251;20577.2564082163;21445.9900754735;22219.3172555493;21731.6552638234;21559.114722873;21996.0816174957;22931.3240528836;23421.6969476961;24334.7880059529;25051.4831036211;26318.7806705108;27773.5120227556;28405.3294105534;28516.997441103;28123.6851375124;28167.4742356493;28804.8544807946;29865.779093663;30510.8237501069;31209.0211038288;32393.6718086615;33344.5457507943;34261.5598823088;35646.1847987715;36533.2633818894;37497.1305249356;38586.7008281692;39331.1721239605;40492.9182598765;40685.5499502485;41298.2926880349;40482.4305361842;38500.7304537418;39207.0917601637;39435.0122139017;39221.2019475093;39574.5850693444;40186.4121539193;40772.1805177819;41342.1182744737;
United Kingdom;GBR;GNI per capita (current LCU);NY.GNP.PCAP.CN;;;;;;;;;;;1042.2087032288;1155.2749530143;1286.7618418229;1486.0190655222;1681.4764879671;2106.8294964234;2496.7483045603;2869.4432479832;3319.1443457052;3883.8840900016;4509.6752638801;4959.220771235;5422.3624272492;5963.434648289;6401.8431421661;6935.603677422;7479.0454719923;8223.496350924;9180.7864018207;10017.3958832351;10792.1989112344;11352.4730396991;11881.3942250698;12470.7292607546;13314.0631249109;14002.9392252852;14880.1017553783;15815.1889637446;16848.6624333373;17391.685618665;18476.4399767346;19144.8284905094;20069.6881694352;21176.0990727251;22143.7471436951;23378.440490079;24193.4418265408;25232.5644519529;25394.1483484191;24484.7676330005;25374.0199866601;26050.4297591685;26261.3833843797;26965.0683928166;27838.1989056099;28358.7179576194;29217.0362432277;30358.8154258185
United Kingdom;GBR;GNI per capita, Atlas method (current US$);NY.GNP.PCAP.CD;;;;;;;;;;;2440;2720;3150;3840;4290;4800;4930;5140;5840;7450;9380;10480;10470;9690;9110;9000;10070;12480;15880;17080;18250;19060;21110;21000;21520;20820;22490;24930;26400;27720;28880;28630;28900;31990;37690;42770;45000;47760;48420;43940;41380;40620;41200;42340;43740;43720;42370;40530
United Kingdom;GBR;GNI, PPP (constant 2011 international $);NY.GNP.MKTP.PP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1527415522841.25;1511014657068.23;1517465490869.03;1555527897953.41;1616931502475.44;1656229904728.51;1698449599734.96;1767466678402.62;1824657779165.33;1881099261069.73;1964126129246.38;2020769210909.79;2082882698167.88;2153409771720.8;2207480161620.36;2288341896089.85;2316190637399.25;2369451986700.83;2340994716627.87;2243302225466.35;2302437405432.73;2333995229813.1;2337537578755.09;2374443397459.78;2429385530746.53;2484469368357.97;2537250970891.24;
United Kingdom;GBR;GNI, PPP (current international $);NY.GNP.MKTP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;972847658450.787;996878375609.368;1035323347064.29;1085927925719.29;1171123352141.96;1137771267120.41;1212351031407.97;1300703379341.76;1366159668882.07;1406117778674.85;1544255329415.42;1631324821926.34;1727187600108.43;1812987568483.86;1930134259393.8;1995545625541.43;2111679481294.47;2179183913177.58;2236790838132.45;2147467449704.6;2269955744959.84;2333995229813.1;2384231664942.12;2487201689181.41;2575315988110.71;2648165539470.04;2731356237770.23;2849519904691.77
United Kingdom;GBR;GNI (constant LCU);NY.GNP.MKTP.KN;;;;;;;;;;;646495792237.356;668922635612.287;697537743572.581;743263262908.681;724938319314.115;713782027012.768;734648690922.288;751832102649.502;783615061942.34;812600473379.276;795716245646.486;789673511063.969;805390135232.545;839920565981.35;859240548515.118;894766282449.52;923254335187.859;972024362712.936;1028031914618.84;1054159058062.88;1061471530068.93;1050073811618.24;1054556793702.92;1081008116792.01;1123680315070.12;1150990588237.46;1180331002543.43;1228294155332.39;1268038890360.35;1307262680652.18;1364961882658.7;1404325773925.98;1447491302475.22;1496503820389.3;1534079829431.91;1590274380114.29;1609627755542.34;1646641524939.89;1626865254793.22;1558974234623.04;1600070000000;1622000988411.31;1624462730154.31;1650110286607.09;1688292110356.43;1726572410980.01;1763252782210.14;
United Kingdom;GBR;GNI growth (annual %);NY.GNP.MKTP.KD.ZG;;;;;;;;;;;;3.4689852036;4.2777903508;6.555275289;-2.4654714566;-1.5389298654;2.9233944145;2.3389971206;4.2274011951;3.6989349548;-2.0778018579;-0.7594082207;1.9902686298;4.2874166492;2.300215439;4.1345504464;3.1838540742;5.2824043892;5.761949397;2.5414720178;0.6936782405;-1.0737658173;0.4269206636;2.5082881498;3.9474447615;2.430430862;2.5491445895;4.0635341007;3.2357668442;3.0932639835;4.4137420015;2.8838820899;3.0737546338;3.3860319458;2.510919687;3.6630786485;1.2169834131;2.2995235557;-1.2010064029;-4.1731188229;2.6360772657;1.3706268108;0.1517719015;1.5788331721;2.3138952626;2.2673979455;2.1244617948;
United Kingdom;GBR;GNI (constant 2010 US$);NY.GNP.MKTP.KD;;;;;;;;;;;994302032264.611;1028794222643.46;1072803882628.91;1143129130446.68;1114945608023.2;1097787377078.83;1129880031943.63;1156307893357.05;1205189667060.31;1249768848926.33;1223801128564.49;1214507482189.71;1238679443614.35;1291786792309.83;1321500671545.09;1376138783459.82;1419953034183.66;1494960695585.39;1581099574369.86;1621282777625.95;1632529263471.32;1614999722282.08;1621894489813.33;1662576277103.16;1728205557260.24;1770208398482.16;1815333570095.35;1889100268756.81;1950227148907.66;2010552822900.55;2099293437308.24;2159834584760.18;2226222600390.95;2301603208824.18;2359394616910.79;2445821097355.96;2475586334423.78;2532513025325.19;2502097381737.79;2397681884934.45;2460886632006.92;2494616203968.2;2498402330416.93;2537847935183.15;2596571078327.13;2655445677609.53;2711859606510.93;
United Kingdom;GBR;GNI (current LCU);NY.GNP.MKTP.CN;;;;;;;;;;;58012723600;64575506400;72169408300;83506138500;94549379200;118458173900;140347135800;161244036200;186524308500;218456638100;253958826900;279371894900;305352971100;335937257600;361205254700;392210246700;423922738100;467111450900;522646810400;571760009800;617827335300;651914595000;684135455800;719793208500;770428181700;812436951000;865530134800;922293647300;985430095400;1020587000000;1088124000000;1131836000000;1191547000000;1263103000000;1328357000000;1412086000000;1472094000000;1547323000000;1569536000000;1524820000000;1592635000000;1647922000000;1672858000000;1729222000000;1798714000000;1846971000000;1916508000000;2004358000000
United Kingdom;GBR;GNI (current US$);NY.GNP.MKTP.CD;;;;;;;;;;;139219399088.073;157156257970.309;180243277472.528;204571627878.491;221013041608.228;262075605973.451;252196111051.213;281255950113.379;357668856184.084;462635828250.741;590190162444.806;561438695538.585;533460816037.736;509227311808.398;480453916866.188;503349905929.158;621405362210.495;763378739826.769;929645696193.525;935471220222.513;1096994558416.19;1149761190476.19;1200658925587.93;1079473917966.41;1179106491735.54;1282052944611.01;1350281021528.86;1509976501800.92;1632047193441.54;1651168095777.38;1646427598729.01;1629244278105.66;1785891786570.74;2062208979591.84;2431997436836.32;2567429090909.09;2708544618215.27;3095884353741.5;2885176470588.23;2375479046580.46;2460886632006.92;2640304728731.41;2642549493868.65;2703343086190.48;2959727353164.46;2821761144871.49;2587657061532.37;2579602699991.01
United Kingdom;GBR;GNI, Atlas method (current US$);NY.GNP.ATLS.CD;;;;;;;;;;;136009061745.148;151885356328.079;176534742483.631;215809280261.028;241270246162.497;269888848850.171;277282594626.992;288970538182.728;328380358419.416;418801023024.698;528387517501.931;590197527786.208;589821889464.301;545845365075.609;513986494002.209;509180664668.399;570718579438.762;708841799567.179;904111098253.928;975084182582.887;1044678716242.96;1094367716656.26;1215572565710.85;1211868127111.36;1245330865201.66;1208131184215.96;1307902944422.81;1453608335947.81;1544026171086.49;1626532602491.25;1700977712730.36;1692388892839.99;1716038577227.62;1908365347272.95;2261080031624.04;2583078348799.5;2738096100943.53;2928969628422.01;2992671768083.79;2736282015508.23;2597497094264.29;2569453702667.6;2624580652853.36;2715328958098.48;2826265062439.49;2847372965114.23;2778978520993.44;2675928232741.25
United Kingdom;GBR;Gross domestic income (constant LCU);NY.GDY.TOTL.KN;467292293035.41;479786060038.664;486712024408.867;505134255249.692;530576831020.093;545800173455.187;557641672894.501;571290814900.333;592352196185.762;604218299481.09;642707178787.143;665923095126.446;696042584426.288;730988153932.558;699710123503.586;695324960907.605;713309076505.446;731485836388.449;767484988728.026;798648143588.051;787057104333.383;781808027781.097;797495800959.731;831965865556.629;848950404737.294;885948822003.663;907693175283.753;956583000609.791;1014483044740.6;1042795066499.36;1054924730900.2;1045971545628.1;1051026071822.62;1078444394441.38;1116323899989.31;1137467428128.12;1169592815038.68;1220059950823.37;1260432185758.93;1303530941188.52;1347853607414.49;1385994727232.21;1424662907294.8;1477318693990.16;1516311860607.24;1559727549783.83;1596070670051.56;1630463618712.87;1609456563525.21;1546681284965.83;1579877000000;1596862545975.79;1625050534776.23;1668679949544.11;1727030490264.23;1772900357271.75;1815163515267.94;1850189035187.47
United Kingdom;GBR;Gross domestic savings (% of GDP);NY.GDS.TOTL.ZS;;;;;;;;;;;16.471495473;15.9011994742;14.6938334264;15.4645249001;11.5385181951;9.5413574135;11.0133179606;13.8184901469;14.8847966751;15.163728973;14.2465169048;13.4193390936;13.5264947391;13.6406816697;13.8520268284;14.9183502732;12.9902736705;14.3762835305;14.7621974081;15.8068613551;15.1396843942;13.5799508925;12.0215665233;11.8520001159;12.2657380206;18.9110867386;19.0101314576;18.4163154082;17.8313065469;16.5112547376;16.622334687;15.551864553;14.9675984548;14.9818544721;14.3981601278;14.6506817005;15.184958676;15.6340278478;14.1285635883;12.2412287125;13.0737392848;14.0197130139;13.7776854723;14.3399290407;15.105859247;15.2585034338;15.3450981531;15.8488406675
United Kingdom;GBR;Gross domestic savings (current LCU);NY.GDS.TOTL.CN;;;;;;;;;;;8968894000;9677470000;9999741400;12154188700;10175011500;10426222900;14256740100;20840494100;26072656400;31433348700;34632855200;36109428600;39878000200;44059538200;48059053000;56876359600;53300521800;65550821200;75533883100;89547766400;93210949100;87993464600;80805363700;83880634500;91403789100;160012000000;171667000000;174634000000;176411000000;169987000000;181039000000;175186000000;176600000000;187051000000;188629000000;203115000000;222222000000;240227000000;222167000000;187234000000;206549000000;229231000000;232185000000;251315000000;277504000000;288193000000;301272000000;322942000000
United Kingdom;GBR;Gross domestic savings (current US$);NY.GDS.TOTL.CD;;;;;;;;;;;21523623710.1032;23551886103.6749;24974379120.8791;29775082557.5698;23784505610.0982;23066864823.0089;25618580592.9919;36351812489.0982;49995506040.2685;66567871029.2249;80485371136.4165;72567179662.3794;69668064640.1118;66787233894.1943;63925316573.5568;72993274640.6571;78130345646.438;107126689328.322;134354114372.11;146511397905.759;165502395419.034;155191295590.829;141813555107.055;125795792591.482;139889484389.348;252504339592.867;267811232449.298;285910281597.904;292167936402.782;275015369681.281;273927977001.059;252175039585.433;264688249400.48;305389387755.102;345347857927.499;369300000000;408872125114.995;480646258503.401;408395220588.235;291687178688.269;319152645116.049;367274478568.663;366773721519.634;392888054689.311;456624110010.012;440294844707.334;406775561720.578;415625379867.517
United Kingdom;GBR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;0.0704512085;0.0808229722;0.0703165854;0.084093697;0.2186196433;0.6212997541;0.857807375;1.2022801573;1.1108347903;2.501497176;2.6224939601;2.7822688918;2.4353497562;2.8702190429;3.0569501869;2.9584081617;1.1041352811;1.177725589;0.7110604439;0.8621742946;1.0596600354;0.5657399708;0.5134518828;0.5927760561;0.6156873084;0.5985640472;0.7827174251;0.5764236551;0.1640632607;0.450833476;1.039507709;0.9313190288;0.805895433;0.7657197533;0.7416325572;0.9128036138;0.9640360397;0.8689519148;1.239258451;0.827229731;0.8780580316;1.0700491978;0.9389785377;0.769268978;0.6184809683;0.3384932182;0.3919991666;
United Kingdom;GBR;Oil rents (% of GDP);NY.GDP.PETR.RT.ZS;;;;;;;;;;;;1.95180169529967E-05;4.11545314889752E-05;7.43339546219973E-05;0.0034620806;0.0193019242;0.1928853558;0.6112835109;0.7004853844;2.1218793594;2.1190069655;2.1156313538;1.8321396215;2.3675988067;2.6635181928;2.4592678608;0.7895885459;1.00495998;0.5723982278;0.7165937992;0.8437487792;0.3696845001;0.3846751041;0.4382962825;0.4790728482;0.467980623;0.6162602977;0.4362192779;0.0923882006;0.3870804808;0.8384407319;0.5830858593;0.5673607177;0.5387716273;0.5603388006;0.7123022956;0.7190314473;0.6729429976;0.9177012989;0.5597219509;0.7365267175;0.879343388;0.7140490954;0.587208951;0.4569803614;0.2227227186;0.2910967626;
United Kingdom;GBR;GDP per capita, PPP (constant 2011 international $);NY.GDP.PCAP.PP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26827.8422642227;26454.4098108301;26481.6315650866;27085.7876568753;28065.1854525458;28682.3421558204;29335.696108937;30441.839370203;31305.6862483084;32205.1508944734;33266.1164286608;33981.3775929392;34669.5182383112;35656.1779984626;36292.1820341162;37159.7989562295;37793.6185013342;38384.2519713226;37903.3819323998;36042.424228706;36366.9831782522;36607.9810897257;36892.8503113158;37398.7972183927;38251.7924802929;38839.1669568199;39309.3270821404;39753.2438934915
United Kingdom;GBR;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16934.4325493262;17254.543135681;17666.0047056375;18498.9646739931;19575.79671701;20423.5342326807;21745.6101899296;22931.9125396212;23450.8042538413;24171.2406954586;26245.8562106606;27462.6125127044;28806.8888382655;30043.997226292;31732.9522962166;32436.8795877613;34500.7081277846;35289.3980051373;36257.5124453907;34589.5665993615;35875.456276784;36607.9810897257;37705.5942229818;39308.1345662744;40707.2009944903;41579.8634115553;42656.2166021995;43876.5993570241
